network,nodes,edges,density,n_communities,community_size_min,community_size_mean,community_size_max,total_weight,weight_min,weight_mean,weight_median,weight_max,mean_in_degree,mean_out_degree,max_in_degree,max_out_degree,mean_in_strength,mean_out_strength,cross_edge_fraction_mu_t_hat,within_edge_fraction,cross_weight_fraction_mu_w_hat,within_weight_fraction,directed_modularity_unweighted,directed_modularity_weighted,run_id,replicate_id,modularity_regime,mu_t_input,mu_w_input
lfr,150,1431,0.0640268456375838,5,21,30.0,40,6351.65000295262,9.66362e-06,4.438609366144388,4.39766,14.2637,9.54,9.54,24.0,10.0,42.34433335301747,42.34433335301746,0.1754018169112508,0.8245981830887491,0.1767338097078379,0.8232661902921621,0.6123678495683822,0.6104604720584021,161,1,mu_0p175,0.175,0.175
null,150,1431,0.0640268456375838,5,21,30.0,40,6351.65000295262,9.66362e-06,4.438609366144388,4.39766,14.2637,9.54,9.54,24.0,10.0,42.34433335301746,42.34433335301746,0.7875611460517121,0.2124388539482878,0.7870200547769248,0.2129799452230751,0.000208520427921,-0.0010284621504655,161,1,mu_0p175,0.175,0.175
lfr,150,1457,0.0651901565995525,4,33,37.5,40,6532.117651653,0.000348286,4.483265375190802,4.34674,13.7558,9.713333333333331,9.713333333333331,25.0,10.0,43.54745101102,43.54745101102,0.1763898421413864,0.8236101578586136,0.1759486835577978,0.8240513164422021,0.5715545476856809,0.5719450975575219,162,2,mu_0p175,0.175,0.175
null,150,1457,0.0651901565995525,4,33,37.5,40,6532.117651653,0.000348286,4.483265375190802,4.34674,13.7558,9.713333333333331,9.713333333333331,25.0,10.0,43.54745101102,43.54745101102,0.7357584076870282,0.2642415923129718,0.743317196480424,0.2566828035195759,0.0121859821400391,0.0052101561680262,162,2,mu_0p175,0.175,0.175
lfr,150,1510,0.0675615212527964,4,33,37.5,49,6890.396288831596,1.70866e-07,4.563176350219599,4.39453,13.2198,10.066666666666666,10.066666666666666,25.0,11.0,45.935975258877306,45.935975258877306,0.1688741721854304,0.8311258278145696,0.1752494846760632,0.8247505153239367,0.5729397833428358,0.5664205503444436,163,3,mu_0p175,0.175,0.175
null,150,1510,0.0675615212527964,4,33,37.5,49,6890.396288831596,1.70866e-07,4.563176350219599,4.39453,13.2198,10.066666666666666,10.066666666666666,25.0,11.0,45.935975258877306,45.935975258877306,0.7403973509933774,0.2596026490066225,0.7392350913937226,0.2607649086062774,0.0014166045348888,0.0026959726913673,163,3,mu_0p175,0.175,0.175
lfr,150,1466,0.0655928411633109,6,20,25.0,34,6579.77815108308,5.81011e-06,4.488252490506876,4.387505,16.1052,9.773333333333332,9.773333333333332,24.0,10.0,43.8651876738872,43.86518767388719,0.1739427012278308,0.8260572987721692,0.1758347188183904,0.8241652811816096,0.6541111952785187,0.6533045131617249,164,4,mu_0p175,0.175,0.175
null,150,1466,0.0655928411633109,6,20,25.0,34,6579.77815108308,5.81011e-06,4.488252490506876,4.387505,16.1052,9.773333333333332,9.773333333333332,24.0,10.0,43.8651876738872,43.865187673887206,0.8281036834924966,0.1718963165075033,0.8283189770432827,0.1716810229567172,-4.978698614712535e-05,1.5137348297840358e-05,164,4,mu_0p175,0.175,0.175
lfr,150,1485,0.0664429530201342,5,23,30.0,38,6748.342124763,0.000130109,4.544338131153536,4.44588,15.404,9.9,9.9,25.0,10.0,44.98894749842,44.98894749842,0.1764309764309764,0.8235690235690236,0.1782520095341563,0.8217479904658437,0.6179364917412056,0.616473069290807,165,5,mu_0p175,0.175,0.175
null,150,1485,0.0664429530201342,5,23,30.0,38,6748.342124762999,0.000130109,4.544338131153535,4.44588,15.404,9.9,9.9,25.0,10.0,44.98894749842,44.98894749842,0.8101010101010101,0.1898989898989899,0.8031779446238951,0.1968220553761048,-0.0157335419288281,-0.0097738454317395,165,5,mu_0p175,0.175,0.175
lfr,150,1462,0.065413870246085,4,30,37.5,44,6556.918527596209,4.50689e-07,4.484896393704657,4.334294999999999,15.6521,9.746666666666666,9.746666666666666,24.0,10.0,43.712790183974725,43.71279018397472,0.1751025991792065,0.8248974008207934,0.1750983747570075,0.8249016252429924,0.5684219095330685,0.5677174512721134,166,6,mu_0p175,0.175,0.175
null,150,1462,0.065413870246085,4,30,37.5,44,6556.918527596208,4.50689e-07,4.484896393704656,4.334294999999999,15.6521,9.746666666666666,9.746666666666666,24.0,10.0,43.71279018397473,43.71279018397472,0.7311901504787962,0.2688098495212038,0.7314292394151815,0.2685707605848185,0.0123343582334788,0.0123440540748553,166,6,mu_0p175,0.175,0.175
lfr,150,1434,0.0641610738255033,5,20,30.0,37,6353.588339258959,5.89959e-07,4.430675271449762,4.28547,13.3641,9.56,9.56,25.0,10.0,42.357255595059726,42.357255595059726,0.1743375174337517,0.8256624825662482,0.1750389449041121,0.8249610550958878,0.615673550688694,0.6153143639305085,167,7,mu_0p175,0.175,0.175
null,150,1434,0.0641610738255033,5,20,30.0,37,6353.588339258959,5.89959e-07,4.430675271449762,4.28547,13.3641,9.56,9.56,25.0,10.0,42.357255595059726,42.357255595059726,0.7880055788005579,0.2119944211994421,0.7882482873753175,0.2117517126246825,0.0020054893218878,0.001776618141129,167,7,mu_0p175,0.175,0.175
lfr,150,1472,0.0658612975391498,5,22,30.0,45,6626.2111018653,1.71073e-05,4.501502107245448,4.4244,16.7899,9.813333333333333,9.813333333333333,25.0,10.0,44.17474067910201,44.174740679102,0.1745923913043478,0.8254076086956521,0.1757294453745235,0.8242705546254765,0.6089365622046313,0.6059999859543285,168,8,mu_0p175,0.175,0.175
null,150,1472,0.0658612975391498,5,22,30.0,45,6626.2111018653,1.71073e-05,4.501502107245448,4.4244,16.7899,9.813333333333333,9.813333333333333,25.0,10.0,44.174740679102,44.174740679102,0.7948369565217391,0.2051630434782608,0.7883655264727015,0.2116344735272984,-0.0113080030127599,-0.0063610809729691,168,8,mu_0p175,0.175,0.175
lfr,150,1525,0.0682326621923937,4,28,37.5,45,7025.650907069001,4.1259e-05,4.606984201356722,4.51206,15.5584,10.166666666666666,10.166666666666666,25.0,11.0,46.83767271379334,46.83767271379334,0.1711475409836065,0.8288524590163935,0.1764666410939313,0.8235333589060687,0.5711006718624025,0.5662504185224657,169,9,mu_0p175,0.175,0.175
null,150,1525,0.0682326621923937,4,28,37.5,45,7025.650907069001,4.1259e-05,4.606984201356722,4.51206,15.5584,10.166666666666666,10.166666666666666,25.0,11.0,46.83767271379334,46.83767271379334,0.7495081967213115,0.2504918032786885,0.7518015194140245,0.2481984805859755,-0.0072599838753023,-0.0086656241870746,169,9,mu_0p175,0.175,0.175
lfr,150,1444,0.0646085011185682,4,27,37.5,51,6521.2590433121895,6.63119e-06,4.5161073707148125,4.3283000000000005,17.8427,9.626666666666669,9.626666666666669,23.0,10.0,43.47506028874794,43.47506028874793,0.1752077562326869,0.824792243767313,0.1908551055932355,0.8091448944067644,0.5607634226256705,0.5490583408445531,170,10,mu_0p175,0.175,0.175
null,150,1444,0.0646085011185682,4,27,37.5,51,6521.2590433121895,6.63119e-06,4.5161073707148125,4.3283000000000005,17.8427,9.626666666666669,9.626666666666669,23.0,10.0,43.47506028874793,43.47506028874793,0.7257617728531855,0.2742382271468144,0.7369448783037891,0.2630551216962109,0.0102094060051718,7.135057234796197e-05,170,10,mu_0p175,0.175,0.175
lfr,150,1428,0.0638926174496644,5,22,30.0,39,6325.618824932689,6.07379e-07,4.429705059476673,4.36134,14.4672,9.52,9.52,23.0,10.0,42.17079216621792,42.17079216621793,0.1771708683473389,0.822829131652661,0.1750390587192027,0.8249609412807972,0.6103117717675305,0.6122739576326234,171,11,mu_0p175,0.175,0.175
null,150,1428,0.0638926174496644,5,22,30.0,39,6325.61882493269,6.07379e-07,4.429705059476674,4.36134,14.4672,9.52,9.52,23.0,10.0,42.17079216621792,42.17079216621792,0.7892156862745098,0.2107843137254902,0.7871883296098979,0.212811670390102,-0.0017330461596403,0.0008251003698769,171,11,mu_0p175,0.175,0.175
lfr,150,1472,0.0658612975391498,4,26,37.5,48,6635.604837146219,1.27572e-06,4.507883720887377,4.335285,14.9482,9.813333333333333,9.813333333333333,24.0,10.0,44.2373655809748,44.2373655809748,0.1725543478260869,0.8274456521739131,0.1761567175613991,0.8238432824386008,0.5648943318761814,0.5623765853390874,172,12,mu_0p175,0.175,0.175
null,150,1472,0.0658612975391498,4,26,37.5,48,6635.60483714622,1.27572e-06,4.507883720887378,4.335285,14.9482,9.813333333333333,9.813333333333333,24.0,10.0,44.2373655809748,44.2373655809748,0.7466032608695652,0.2533967391304348,0.7380656807730424,0.2619343192269576,-0.0091545811672967,-0.0030327310952836,172,12,mu_0p175,0.175,0.175
lfr,150,1514,0.0677404921700223,4,27,37.5,45,6923.530958422,0.000100908,4.5730059170554815,4.512385,13.3373,10.093333333333334,10.093333333333334,24.0,11.0,46.156873056146665,46.156873056146665,0.1763540290620872,0.8236459709379128,0.1757649537107518,0.8242350462892483,0.5635726613256458,0.5634676723974119,173,13,mu_0p175,0.175,0.175
null,150,1514,0.0677404921700223,4,27,37.5,45,6923.530958422,0.000100908,4.573005917055482,4.512385,13.3373,10.093333333333334,10.093333333333334,24.0,11.0,46.156873056146665,46.15687305614667,0.7615587846763541,0.2384412153236459,0.7634276412431446,0.2365723587568554,-0.021632094288621,-0.0240564413069437,173,13,mu_0p175,0.175,0.175
lfr,150,1449,0.0648322147651006,5,22,30.0,41,6487.5714463716,3.34859e-05,4.47727498024265,4.32641,15.5287,9.66,9.66,25.0,10.0,43.250476309144005,43.250476309144,0.1725327812284334,0.8274672187715666,0.1771574765491637,0.8228425234508363,0.6184413133733505,0.6143733199206785,174,14,mu_0p175,0.175,0.175
null,150,1449,0.0648322147651006,5,22,30.0,41,6487.5714463716,3.34859e-05,4.47727498024265,4.32641,15.5287,9.66,9.66,25.0,10.0,43.250476309144,43.250476309144,0.7867494824016563,0.2132505175983436,0.784657560052421,0.2153424399475789,0.0042246122001275,0.00511331020761,174,14,mu_0p175,0.175,0.175
lfr,150,1489,0.0666219239373601,5,25,30.0,35,6739.89868378953,3.12233e-06,4.526459827931182,4.48152,14.4922,9.926666666666666,9.926666666666666,24.0,10.0,44.932657891930205,44.9326578919302,0.1719274680993955,0.8280725319006044,0.1750435784186293,0.8249564215813706,0.6257966976091968,0.6227627838006511,175,15,mu_0p175,0.175,0.175
null,150,1489,0.0666219239373601,5,25,30.0,35,6739.89868378953,3.12233e-06,4.526459827931182,4.48152,14.4922,9.926666666666666,9.926666666666666,24.0,10.0,44.93265789193019,44.9326578919302,0.7985224983210208,0.2014775016789791,0.8018087119892312,0.1981912880107688,-0.0007983326124284,-0.0039233639994811,175,15,mu_0p175,0.175,0.175
lfr,150,1449,0.0648322147651006,4,22,37.5,57,6474.73233069949,1.98659e-06,4.46841430690096,4.32382,13.3432,9.66,9.66,25.0,10.0,43.16488220466327,43.16488220466327,0.1746031746031746,0.8253968253968254,0.1751291100209831,0.8248708899790168,0.5442805561628138,0.5422863336271656,176,16,mu_0p175,0.175,0.175
null,150,1449,0.0648322147651006,4,22,37.5,57,6474.73233069949,1.98659e-06,4.46841430690096,4.32382,13.3432,9.66,9.66,25.0,10.0,43.16488220466327,43.16488220466327,0.7198067632850241,0.2801932367149758,0.7183937556283936,0.2816062443716064,-0.0009230325190357,0.000495840392765,176,16,mu_0p175,0.175,0.175
lfr,150,1587,0.0710067114093959,4,27,37.5,51,7419.782052996859,4.64346e-06,4.675351010079937,4.64427,16.3579,10.58,10.58,25.0,11.0,49.46521368664573,49.46521368664573,0.1751732829237555,0.8248267170762444,0.1757645836066193,0.8242354163933807,0.5622855677172236,0.5628090911721315,177,17,mu_0p175,0.175,0.175
null,150,1587,0.0710067114093959,4,27,37.5,51,7419.782052996859,4.64346e-06,4.675351010079937,4.64427,16.3579,10.58,10.58,25.0,11.0,49.46521368664573,49.46521368664573,0.7511027095148078,0.2488972904851921,0.7540742006450187,0.2459257993549812,-0.0136438588738287,-0.0157248960353944,177,17,mu_0p175,0.175,0.175
lfr,150,1444,0.0646085011185682,4,25,37.5,53,6464.251936554,0.000150911,4.476628764926593,4.35214,14.9131,9.626666666666669,9.626666666666669,24.0,10.0,43.09501291036,43.09501291036,0.1759002770083102,0.8240997229916898,0.1810813096461711,0.8189186903538288,0.5599721073349652,0.5589935355802836,178,18,mu_0p175,0.175,0.175
null,150,1444,0.0646085011185682,4,25,37.5,53,6464.251936553999,0.000150911,4.476628764926592,4.35214,14.9131,9.626666666666669,9.626666666666669,24.0,10.0,43.09501291036,43.09501291036,0.7590027700831025,0.2409972299168975,0.7525475197269736,0.2474524802730263,-0.023130385739827,-0.0162230671198821,178,18,mu_0p175,0.175,0.175
lfr,150,1480,0.0662192393736017,4,32,37.5,44,6690.14256221743,6.81213e-06,4.520366596092858,4.362735000000001,15.5443,9.866666666666667,9.866666666666667,25.0,10.0,44.60095041478287,44.60095041478287,0.1722972972972972,0.8277027027027027,0.1752046583935463,0.8247953416064537,0.5722836011687364,0.5690734021130747,179,19,mu_0p175,0.175,0.175
null,150,1480,0.0662192393736017,4,32,37.5,44,6690.14256221743,6.81213e-06,4.520366596092858,4.362735000000001,15.5443,9.866666666666667,9.866666666666667,25.0,10.0,44.60095041478287,44.60095041478286,0.7385135135135135,0.2614864864864865,0.7382422854957101,0.2617577145042898,0.0060673849525201,0.006668468532546,179,19,mu_0p175,0.175,0.175
lfr,150,1472,0.0658612975391498,5,23,30.0,45,6657.779584206,0.00021765,4.522948087096467,4.42334,15.6946,9.813333333333333,9.813333333333333,23.0,10.0,44.385197228040006,44.38519722804,0.1732336956521739,0.826766304347826,0.1797056119196657,0.8202943880803342,0.6143930359463611,0.6102397183458448,180,20,mu_0p175,0.175,0.175
null,150,1472,0.0658612975391498,5,23,30.0,45,6657.779584206,0.00021765,4.522948087096467,4.42334,15.6946,9.813333333333333,9.813333333333333,23.0,10.0,44.38519722804,44.385197228040006,0.782608695652174,0.217391304347826,0.7907304491079576,0.2092695508920423,0.005018035946361,-0.0040522009834637,180,20,mu_0p175,0.175,0.175
lfr,150,1472,0.0658612975391498,4,30,37.5,43,6601.253575368601,1.04646e-05,4.484547265875408,4.472935,13.3641,9.813333333333333,9.813333333333333,24.0,10.0,44.008357169124,44.008357169124,0.1732336956521739,0.826766304347826,0.1750189796797933,0.8249810203202067,0.5720607130198487,0.5701656383562449,181,21,mu_0p175,0.175,0.175
null,150,1472,0.0658612975391498,4,30,37.5,43,6601.253575368601,1.04646e-05,4.484547265875408,4.472935,13.3641,9.813333333333333,9.813333333333333,24.0,10.0,44.008357169124,44.008357169124,0.7561141304347826,0.2438858695652174,0.7580485935404743,0.2419514064595257,-0.0108197217627599,-0.0126166288919026,181,21,mu_0p175,0.175,0.175
lfr,150,1447,0.0647427293064877,4,31,37.5,51,6439.63969009201,2.70111e-06,4.450338417478929,4.41812,12.2089,9.646666666666668,9.646666666666668,24.0,10.0,42.93093126728007,42.93093126728006,0.178991015894955,0.821008984105045,0.1753225870430459,0.8246774129569541,0.558655063570746,0.5623410728234597,182,22,mu_0p175,0.175,0.175
null,150,1447,0.0647427293064877,4,31,37.5,51,6439.63969009201,2.70111e-06,4.450338417478929,4.41812,12.2089,9.646666666666668,9.646666666666668,24.0,10.0,42.93093126728007,42.93093126728007,0.7546648237733241,0.2453351762266759,0.7558159426065912,0.2441840573934087,-0.017018744307623,-0.0166120804865935,182,22,mu_0p175,0.175,0.175
lfr,150,1463,0.0654586129753915,5,22,30.0,36,6558.849744285209,3.26328e-06,4.483150884678886,4.51046,16.0806,9.753333333333334,9.753333333333334,25.0,10.0,43.72566496190141,43.725664961901394,0.1729323308270676,0.8270676691729324,0.1752825676921344,0.8247174323078656,0.6233018699112162,0.6216412717080952,183,23,mu_0p175,0.175,0.175
null,150,1463,0.0654586129753915,5,22,30.0,36,6558.84974428521,3.26328e-06,4.483150884678886,4.51046,16.0806,9.753333333333334,9.753333333333334,25.0,10.0,43.725664961901394,43.7256649619014,0.7785372522214627,0.2214627477785372,0.7769616036153879,0.2230383963846121,0.0176969485168211,0.0188959822692455,183,23,mu_0p175,0.175,0.175
lfr,150,1454,0.0650559284116331,5,25,30.0,39,6491.309155764359,3.40196e-06,4.464449213042888,4.34895,12.582,9.693333333333332,9.693333333333332,25.0,10.0,43.2753943717624,43.2753943717624,0.1733149931224209,0.8266850068775791,0.1751924455415108,0.8248075544584892,0.6214805620883622,0.6202019330494625,184,24,mu_0p175,0.175,0.175
null,150,1454,0.0650559284116331,5,25,30.0,39,6491.30915576436,3.40196e-06,4.464449213042888,4.34895,12.582,9.693333333333332,9.693333333333332,25.0,10.0,43.2753943717624,43.2753943717624,0.7991746905089409,0.2008253094910591,0.798954663522519,0.201045336477481,-0.0043791352981577,-0.0042924541311113,184,24,mu_0p175,0.175,0.175
lfr,150,1467,0.0656375838926174,5,26,30.0,33,6621.0174411073,3.28973e-05,4.513304322499864,4.39453,16.3533,9.78,9.78,25.0,10.0,44.140116274048665,44.140116274048665,0.1785957736877982,0.8214042263122018,0.177709953428324,0.8222900465716759,0.6197146121744965,0.6210412589710959,185,25,mu_0p175,0.175,0.175
null,150,1467,0.0656375838926174,5,26,30.0,33,6621.0174411073,3.28973e-05,4.513304322499864,4.39453,16.3533,9.78,9.78,25.0,10.0,44.140116274048665,44.140116274048665,0.7955010224948875,0.2044989775051124,0.7922760218073077,0.2077239781926922,0.0028093633674072,0.005840047526936,185,25,mu_0p175,0.175,0.175
lfr,150,1521,0.0680536912751677,4,23,37.5,62,6964.88063153994,6.06616e-06,4.579145714358935,4.57304,15.6456,10.14,10.14,24.0,11.0,46.4325375435996,46.4325375435996,0.1761998685075608,0.8238001314924392,0.1755985602971536,0.8244014397028464,0.5297792336178013,0.52951598095943,186,26,mu_0p175,0.175,0.175
null,150,1521,0.0680536912751677,4,23,37.5,62,6964.88063153994,6.06616e-06,4.579145714358935,4.57304,15.6456,10.14,10.14,24.0,11.0,46.4325375435996,46.4325375435996,0.715318869165023,0.284681130834977,0.7053418523449102,0.2946581476550898,-0.0093397670396608,-2.809127508805048e-05,186,26,mu_0p175,0.175,0.175
lfr,150,1581,0.070738255033557,4,29,37.5,51,7376.979390079599,1.097e-05,4.66602111959494,4.66804,15.5974,10.54,10.54,25.0,11.0,49.17986260053066,49.17986260053067,0.1752055660974067,0.8247944339025933,0.1751838146406502,0.8248161853593498,0.5612417540520116,0.5608409848944879,187,27,mu_0p175,0.175,0.175
null,150,1581,0.070738255033557,4,29,37.5,51,7376.979390079599,1.097e-05,4.66602111959494,4.66804,15.5974,10.54,10.54,25.0,11.0,49.17986260053066,49.17986260053066,0.7469955724225174,0.2530044275774826,0.7434057237199936,0.2565942762800064,-0.0105482522730991,-0.0074844887725507,187,27,mu_0p175,0.175,0.175
lfr,150,1396,0.0624608501118568,5,23,30.0,35,6110.60143304324,1.37574e-06,4.377221656907765,4.201594999999999,14.3398,9.306666666666668,9.306666666666668,20.0,10.0,40.73734288695493,40.73734288695494,0.1755014326647564,0.8244985673352435,0.1759310887517399,0.8240689112482601,0.6195767070877907,0.6186933524932718,188,28,mu_0p175,0.175,0.175
null,150,1396,0.0624608501118568,5,23,30.0,35,6110.60143304324,1.37574e-06,4.377221656907765,4.201594999999999,14.3398,9.306666666666668,9.306666666666668,20.0,10.0,40.73734288695494,40.73734288695494,0.8022922636103151,0.1977077363896848,0.8085289692432434,0.1914710307567566,-0.007214123857768,-0.0129499797105722,188,28,mu_0p175,0.175,0.175
lfr,150,1504,0.0672930648769574,3,38,50.0,70,6856.8862592105,9.45325e-05,4.55909990638996,4.471435,14.6056,10.026666666666667,10.026666666666667,25.0,11.0,45.71257506140334,45.712575061403335,0.1748670212765957,0.8251329787234043,0.1765838696221736,0.8234161303778263,0.4633017626754188,0.4624300154108853,189,29,mu_0p175,0.175,0.175
null,150,1504,0.0672930648769574,3,38,50.0,70,6856.8862592105,9.45325e-05,4.55909990638996,4.471435,14.6056,10.026666666666667,10.026666666666667,25.0,11.0,45.71257506140333,45.71257506140333,0.6343085106382979,0.3656914893617021,0.6412387752985371,0.3587612247014629,0.0038602733137166,-0.0033609964172532,189,29,mu_0p175,0.175,0.175
lfr,150,1453,0.0650111856823266,4,34,37.5,42,6505.3338763257,8.98527e-05,4.477174037388644,4.40736,16.4876,9.686666666666667,9.686666666666667,25.0,10.0,43.368892508838,43.368892508838,0.1768754301445285,0.8231245698554714,0.1771187548910997,0.8228812451089003,0.5721948892790814,0.5729043379915074,190,30,mu_0p175,0.175,0.175
null,150,1453,0.0650111856823266,4,34,37.5,42,6505.3338763257,8.98527e-05,4.477174037388644,4.40736,16.4876,9.686666666666667,9.686666666666667,25.0,10.0,43.36889250883801,43.368892508838,0.7405368203716449,0.2594631796283551,0.7394989094230526,0.2605010905769473,0.0085334990519649,0.0094021404993176,190,30,mu_0p175,0.175,0.175
lfr,150,1499,0.067069351230425,6,24,25.0,27,6820.645624698431,6.96243e-06,4.5501305034679325,4.52887,15.4061,9.993333333333334,9.993333333333334,25.0,10.0,45.47097083132287,45.47097083132286,0.1794529686457638,0.8205470313542361,0.1757940260606109,0.824205973939389,0.6533188013712499,0.6569747849524902,191,31,mu_0p175,0.175,0.175
null,150,1499,0.067069351230425,6,24,25.0,27,6820.64562469843,6.96243e-06,4.550130503467932,4.52887,15.4061,9.993333333333334,9.993333333333334,25.0,10.0,45.47097083132287,45.47097083132287,0.8232154769846565,0.1767845230153435,0.8242528996360806,0.1757471003639193,0.0095562930323573,0.0087440936969997,191,31,mu_0p175,0.175,0.175
lfr,150,1453,0.0650111856823266,5,23,30.0,33,6489.501836325,7.5303e-05,4.466277932777013,4.32115,16.3568,9.686666666666667,9.686666666666667,25.0,10.0,43.2633455755,43.2633455755,0.1741225051617343,0.8258774948382657,0.1763047249514174,0.8236952750485825,0.6223064604214931,0.6200354308764461,192,32,mu_0p175,0.175,0.175
null,150,1453,0.0650111856823266,5,23,30.0,33,6489.501836325,7.5303e-05,4.466277932777013,4.32115,16.3568,9.686666666666667,9.686666666666667,25.0,10.0,43.2633455755,43.2633455755,0.805230557467309,0.194769442532691,0.8021571085698195,0.1978428914301805,-0.0088015918840815,-0.005266178437325,192,32,mu_0p175,0.175,0.175
lfr,150,1474,0.0659507829977628,6,22,25.0,28,6645.9324037441,5.23234e-05,4.508773679609295,4.576825,13.3132,9.826666666666666,9.826666666666666,25.0,10.0,44.30621602496067,44.30621602496067,0.1777476255088195,0.8222523744911805,0.1760689851562259,0.8239310148437741,0.6544266149209546,0.6566000476042252,193,33,mu_0p175,0.175,0.175
null,150,1474,0.0659507829977628,6,22,25.0,28,6645.9324037441,5.23234e-05,4.508773679609295,4.576825,13.3132,9.826666666666666,9.826666666666666,25.0,10.0,44.30621602496068,44.30621602496066,0.8181818181818182,0.1818181818181817,0.818265816939867,0.181734183060133,0.0139924222479559,0.0141808877212855,193,33,mu_0p175,0.175,0.175
lfr,150,1450,0.0648769574944071,4,32,37.5,43,6482.130528468901,1.96158e-05,4.470434847219932,4.26897,15.6387,9.666666666666666,9.666666666666666,25.0,10.0,43.214203523126,43.214203523126,0.1710344827586206,0.8289655172413793,0.1761846361243601,0.8238153638756398,0.5767885850178359,0.5722587932633983,194,34,mu_0p175,0.175,0.175
null,150,1450,0.0648769574944071,4,32,37.5,43,6482.130528468901,1.96158e-05,4.470434847219932,4.26897,15.6387,9.666666666666666,9.666666666666666,25.0,10.0,43.214203523126,43.214203523126,0.7510344827586207,0.2489655172413792,0.759234348242377,0.240765651757623,-0.003211414982164,-0.011445607407831,194,34,mu_0p175,0.175,0.175
lfr,150,1485,0.0664429530201342,4,24,37.5,50,6744.313757827001,0.000185456,4.541625426146129,4.48518,15.5403,9.9,9.9,25.0,10.0,44.962091718846665,44.962091718846665,0.1771043771043771,0.8228956228956229,0.1757702622377623,0.8242297377622376,0.55765828883674,0.5599233558793194,195,35,mu_0p175,0.175,0.175
null,150,1485,0.0664429530201342,4,24,37.5,50,6744.313757827,0.000185456,4.541625426146128,4.48518,15.5403,9.9,9.9,25.0,10.0,44.962091718846665,44.962091718846665,0.7178451178451178,0.2821548821548821,0.7282630509152822,0.2717369490847178,0.0169175480959992,0.0075110944935399,195,35,mu_0p175,0.175,0.175
lfr,150,1451,0.0649217002237136,4,23,37.5,49,6505.847436021741,2.33864e-06,4.48369912889162,4.29962,14.3414,9.673333333333334,9.673333333333334,25.0,10.0,43.37231624014493,43.37231624014493,0.175051688490696,0.8249483115093039,0.1788684314327119,0.8211315685672881,0.5598558184402876,0.5588941316236462,196,36,mu_0p175,0.175,0.175
null,150,1451,0.0649217002237136,4,23,37.5,49,6505.847436021741,2.33864e-06,4.48369912889162,4.29962,14.3414,9.673333333333334,9.673333333333334,25.0,10.0,43.37231624014494,43.372316240144926,0.7429359062715368,0.2570640937284631,0.7437077665738762,0.2562922334261238,-0.0080283993405531,-0.0084827372593151,196,36,mu_0p175,0.175,0.175
lfr,150,1486,0.0664876957494407,4,28,37.5,44,6730.3606207620505,7.02175e-06,4.529179421777961,4.504215,12.2663,9.906666666666666,9.906666666666666,25.0,10.0,44.869070805080334,44.869070805080334,0.1776581426648721,0.8223418573351279,0.1750278338917104,0.8249721661082895,0.564443554829372,0.5663485873690502,197,37,mu_0p175,0.175,0.175
null,150,1486,0.0664876957494407,4,28,37.5,44,6730.36062076205,7.02175e-06,4.529179421777961,4.504215,12.2663,9.906666666666666,9.906666666666666,25.0,10.0,44.869070805080334,44.869070805080334,0.7388963660834454,0.2611036339165545,0.7342988149499161,0.2657011850500839,0.0032053314107986,0.0082122110873265,197,37,mu_0p175,0.175,0.175
lfr,150,1514,0.0677404921700223,6,20,25.0,29,6929.7496943943,1.72885e-05,4.5771134044876485,4.46432,16.4813,10.093333333333334,10.093333333333334,25.0,11.0,46.198331295962,46.19833129596201,0.1690885072655218,0.8309114927344782,0.1761033209296839,0.823896679070316,0.6618011723255778,0.655350702505622,198,38,mu_0p175,0.175,0.175
null,150,1514,0.0677404921700223,6,20,25.0,29,6929.7496943943,1.72885e-05,4.5771134044876485,4.46432,16.4813,10.093333333333334,10.093333333333334,25.0,11.0,46.19833129596201,46.198331295962,0.832892998678996,0.1671070013210039,0.8377872238397133,0.1622127761602867,-0.0020033190878964,-0.007306512361276,198,38,mu_0p175,0.175,0.175
lfr,150,1503,0.067248322147651,4,36,37.5,40,6838.2379979993,2.86489e-05,4.549725880239055,4.47752,14.498,10.02,10.02,22.0,11.0,45.58825331999533,45.58825331999533,0.1743180306054557,0.8256819693945443,0.1759888524428953,0.8240111475571046,0.5760419723870069,0.5751688751028707,199,39,mu_0p175,0.175,0.175
null,150,1503,0.067248322147651,4,36,37.5,40,6838.2379979993,2.86489e-05,4.549725880239055,4.47752,14.498,10.02,10.02,22.0,11.0,45.58825331999533,45.58825331999533,0.7571523619427811,0.2428476380572188,0.7502690176395971,0.2497309823604029,-0.0067923589503184,0.0002159874239179,199,39,mu_0p175,0.175,0.175
lfr,150,1426,0.0638031319910514,5,25,30.0,43,6300.77004988345,1.56163e-06,4.418492321096388,4.349145,12.9582,9.506666666666666,9.506666666666666,24.0,10.0,42.00513366588967,42.00513366588966,0.2230014025245441,0.7769985974754559,0.2250285216978645,0.7749714783021354,0.5664945148110919,0.5637897717159481,200,0,mu_0p225,0.225,0.225
null,150,1426,0.0638031319910514,5,25,30.0,43,6300.770049883449,1.56163e-06,4.418492321096388,4.349145,12.9582,9.506666666666666,9.506666666666666,24.0,10.0,42.00513366588966,42.00513366588967,0.7889200561009818,0.2110799438990181,0.7908583993087814,0.2091416006912185,0.0005758612346543,-0.0019720633610461,200,0,mu_0p225,0.225,0.225
